ods_type_activite|categorie|commune|siret|Nom|numero_inspection|geores|filtre|date_inspection|code_postal|evaluation|adresse|agrement|lat|lon
Autres|Restaurant|MAISONS LAFFITTE|80818102800016|TAJ-INDIA (MA-ANNAPURNA)|16365743|[48.943784, 2.133077]|Restaurant|2022-03-02T01:00:00+01:00|78600|Satisfaisant|97 AV GENERAL DE GAULLE||48.943784|2.133077
Autres|Restaurant|BLOIS|81380511600023|FLEUR DE LOIRE (AMOUR BLANC)|16707019|[47.583234, 1.337906]|Restaurant|2023-01-18T01:00:00+01:00|41000|Très satisfaisant|24 QUAI VILLEBOIS MAREUIL||47.583234|1.337906
Autres|Restaurant|BAYEUX|53783466500011|L'ANGLE SAINT LAURENT|16678872|[49.277662, -0.700971]|Restaurant|2022-12-09T01:00:00+01:00|14400|Satisfaisant|2 RUE DES BOUCHERS||49.277662|-0.700971
Autres|Restaurant|POISSY|81430205500011|LE DOMAINE (LE DOMAINE)|16549487|[48.911439, 2.00205]|Restaurant|2022-08-03T02:00:00+02:00|78300|A améliorer|RUE DU PARC DE BETHEMONT||48.911439|2.00205
Autres|Restaurant|LEVALLOIS PERRET|80897782100111|STREET GROUP|16602624|[48.898591, 2.286394]|Restaurant|2022-09-26T02:00:00+02:00|92300|Satisfaisant|75 RUE BAUDIN||48.898591|2.286394
Autres|Restaurant|MOUANS SARTOUX|80984850000017|RUSSO GEORGETA|16482781|[43.607767, 6.963437]|Restaurant|2022-06-03T02:00:00+02:00|06370|A améliorer|LE TRANSALPI 370 RTE DE LA ROQUETTE||43.607767|6.963437
Autres|Restaurant|SAINT JEAN DE BEAUREGARD|81016946600010|L'ATELIER GOURMAND (G.T FINS GOURMETS)|16495612|[48.673147, 2.170836]|Restaurant|2022-06-17T02:00:00+02:00|91940|Très satisfaisant|5 GRANDE RUE||48.673147|2.170836
Autres|Restaurant|BAYEUX|75201022300028|LES GRENADINES|16460066|[49.274077, -0.700753]|Restaurant|2022-05-12T02:00:00+02:00|14400|Satisfaisant|38 RUE DE NESMOND||49.274077|-0.700753
Autres|Restaurant|CHATEAULIN|81853969400013|Au petit bonheur (DOURNEAU)|16457316|[48.196738, -4.091077]|Restaurant|2022-05-10T02:00:00+02:00|29150|Très satisfaisant|26 A QUAI CHARLES DE GAULLE||48.196738|-4.091077
Autres|Restaurant|LEVALLOIS PERRET|81126181700019|L ATELIER DELI|16541090|[48.895504, 2.2755549999999998]|Restaurant|2022-07-27T02:00:00+02:00|92300|A améliorer|51 RUE GREFFULHE||48.895504|2.275555
Autres|Restaurant|LYON 6E ARRONDISSEMENT|81886596600019|RVMS|16461723|[45.76817, 4.856401]|Restaurant|2022-05-09T02:00:00+02:00|69006|Satisfaisant|24 RUE PROFESSEUR WEILL||45.76817|4.856401
Autres|Restaurant|THIERS|81186216800010|le brindezingue (DATESSEN FLORENCE)|16633189|[45.855978, 3.5460659999999997]|Restaurant|2022-10-20T02:00:00+02:00|63300|A améliorer|18 RUE DOCT CAMILLE JOUBERT||45.855978|3.546066
Autres|Restaurant|ACHERES|78929653000015|ROYAL D ACHERES (ROYAL D ACHERES)|16438901|[48.966043, 2.061609]|Restaurant|2022-04-21T02:00:00+02:00|78260|Satisfaisant|3 ALLEE DU CELERI||48.966043|2.061609
Autres|Restaurant|RUEIL MALMAISON|81230574600016|CASA 28 (LA CASA RUE JEAN LE COZ)|16393824|[48.875561, 2.17903]|Restaurant|2022-03-22T01:00:00+01:00|92500|A améliorer|26 RUE JEAN LE COZ||48.875561|2.17903
Autres|Restaurant|VILLEFRANCHE SUR SAONE|82180108100026|12|16522939|[46.0014, 4.746493]|Restaurant|2022-06-28T02:00:00+02:00|69400|Satisfaisant|686 RTE DE BEAUREGARD||46.0014|4.746493
Autres|Restaurant|BOIS COLOMBES|82225308400013|CHICKEN HOME (CHIKENS HOME)|16396728|[48.912998, 2.272467]|Restaurant|2022-03-15T01:00:00+01:00|92270|A améliorer|29 RUE DES BOURGUIGNONS||48.912998|2.272467
Autres|Restaurant|COURBEVOIE|79137437400019|DYNASTY 168 (DYNASTY 168)|16668548|[48.890283, 2.252133]|Restaurant|2022-12-01T01:00:00+01:00|92400|A améliorer|5 PL DES DOMINOS||48.890283|2.252133
Autres|Restaurant|CONFLANS SAINTE HONORINE|82254244500017|DELICE HOKI|16365514|[49.000025, 2.099679]|Restaurant|2022-03-09T01:00:00+01:00|78700|A améliorer|LES BOUTRIES||49.000025|2.099679
Autres|Restaurant|VERSAILLES|81477607600014|O'TACOS (R.Y)|16602374|[48.799281, 2.133369]|Restaurant|2022-09-26T02:00:00+02:00|78000|A améliorer|18 RUE DES ETATS GENERAUX||48.799281|2.133369
Autres|Restaurant|FEUQUIERES EN VIMEU|82292570700017|CHEZ JULIEN (LELEU JULIEN)|16639691|[50.062364, 1.592702]|Restaurant|2022-10-25T02:00:00+02:00|80210|Satisfaisant|RUE VICTOR HUGO||50.062364|1.592702
Autres|Restaurant|SAINTE SEVE|82059868800019|Restaurant Le Relais de Coat Conval (COAT CONVAL)|16465909|[48.549677, -3.8778829999999997]|Restaurant|2022-05-18T02:00:00+02:00|29600|Très satisfaisant|LD COAT CONVAL||48.549677|-3.877883
Autres|Restaurant|GENAINVILLE|79540174400011|La table verte (STELLEY)|16494358|[49.125143, 1.75168]|Restaurant|2022-06-16T02:00:00+02:00|95420|Satisfaisant|10 PLACE DE L EGLISE||49.125143|1.75168
Autres|Restaurant|CHATILLON|82164313700010|CASTELLIO|16645086|[48.803456, 2.288143]|Restaurant|2022-11-08T01:00:00+01:00|92320|A améliorer|3 AV DE VERDUN||48.803456|2.288143
Autres|Restaurant|ELANCOURT|82758012700013|LE JAP|16451131|[48.765646, 1.960427]|Restaurant|2022-05-04T02:00:00+02:00|78990|Satisfaisant|14 RUE DE LIEGE||48.765646|1.960427
Autres|Restaurant|SAINT CYR L ECOLE|79978116600019|YES SUSHI|16524171|[48.799539, 2.068793]|Restaurant|2022-06-29T02:00:00+02:00|78210|A améliorer|3 AVENUE JEAN JAURES||48.799539|2.068793
Autres|Restaurant|NANTERRE|82764330500010|LES BAMBINS (GYM DE L ARCHE)|16502608|[48.895553, 2.227147]|Restaurant|2022-06-13T02:00:00+02:00|92000|A améliorer|613 TERRASSES DE L ARCHE||48.895553|2.227147
Autres|Restaurant|GRANDCAMP MAISY|80004102200016|L'ESTRAN (SARL MANULENA)|16486030|[49.388447, -1.051214]|Restaurant|2022-06-09T02:00:00+02:00|14450|Satisfaisant|LE PORT||49.388447|-1.051214
Autres|Restaurant|CLERMONT FERRAND|82818857300012|chez Agathe (SARL CHEZ AGATHE)|16377357|[45.785781, 3.104575]|Restaurant|2022-03-18T01:00:00+01:00|63100|Satisfaisant|35 RUE PELISSIER||45.785781|3.104575
Autres|Restaurant|AMIENS|82225739000028|THE ROBIN ROOM|16611263|[49.89528, 2.2993259999999998]|Restaurant|2022-09-27T02:00:00+02:00|80000|Satisfaisant|7-9 7 RUE FLATTERS||49.89528|2.299326
Autres|Restaurant|CROZON|82866956400019|L'ESCALE GOURMANDE|16499853|[48.247177, -4.490231]|Restaurant|2022-06-21T02:00:00+02:00|29160|Très satisfaisant|12 RUE DE REIMS||48.247177|-4.490231
Autres|Restaurant|LES MUREAUX|80334873900019|KING CHICKEN|16528968|[48.986263, 1.9204189999999999]|Restaurant|2022-07-07T02:00:00+02:00|78130|Satisfaisant|12 AVENUE DE LA REPUBLIQUE||48.986263|1.920419
Autres|Restaurant|SAINTE GENEVIEVE DES BOIS|82308965100017|ELMEDINA|16372347|[48.636794, 2.336642]|Restaurant|2022-03-15T01:00:00+01:00|91700|A améliorer|25 AV JACQUES DUCLOS||48.636794|2.336642
Autres|Restaurant|ELANCOURT|80398424400027|COUSCUP 78|16479731|[48.763222, 1.95919]|Restaurant|2022-06-02T02:00:00+02:00|78990|Satisfaisant|ZONE ARTISANAL DE LA PETITE VILLEDIEU 14 RUE DE LIEGE||48.763222|1.95919
Autres|Restaurant|VEYRIER DU LAC|82478693300021|LE PECHEUR|16524370|[45.879894, 6.174947]|Restaurant|2022-07-07T02:00:00+02:00|74290|Satisfaisant|10 AV DU GENERAL DOYEN||45.879894|6.174947
Autres|Restaurant|CORRENCON EN VERCORS|80790532800017|LHP VERCORS|16369625|[45.031534, 5.5269770000000005]|Restaurant|2022-03-09T01:00:00+01:00|38250|Très satisfaisant|LES HAUTS PLATEAUX||45.031534|5.5269770000000005
Autres|Restaurant|CLERMONT FERRAND|83085446900012|2C CLERMONT|16625003|[45.758325, 3.146376]|Restaurant|2022-10-06T02:00:00+02:00|63000|A améliorer|25 RUE ERNEST CRISTAL||45.758325|3.146376
Autres|Restaurant|PUTEAUX|83120004300626|KFC (AMREST OPCO SAS)|16450863|[48.89048, 2.238012]|Restaurant|2022-05-04T02:00:00+02:00|92800|Satisfaisant|CENTRE CIAL LES 4 TEMPS||48.89048|2.238012
Autres|Restaurant|VERSAILLES|80913401800013|LA CREPERIE DU MARCHE|16582045|[48.80709, 2.131347]|Restaurant|2022-09-01T02:00:00+02:00|78000|A améliorer|13 RUE DUCIS||48.80709|2.131347
Autres|Restaurant|CHAVILLE|80931170700016|TILLELI'S COFFEE (TILLELI'S COFFEE)|16353714|[48.814152, 2.193025]|Restaurant|2022-02-25T01:00:00+01:00|92370|Satisfaisant|783 AV ROGER SALENGRO||48.814152|2.193025
Autres|Restaurant|CALAIS|83055157800016|LE JARDIN DU BONHEUR|16367947|[50.94619, 1.89167]|Restaurant|2022-03-10T01:00:00+01:00|62100|A améliorer|58 AV ANTOINE DE ST EXUPERY||50.94619|1.89167
Autres|Restaurant|FRIVILLE ESCARBOTIN|83065004000025|S.L.C|16649129|[50.074927, 1.5366849999999999]|Restaurant|2022-10-27T02:00:00+02:00|80130|Satisfaisant|ZA LE PARC 21 AV DU PARC||50.074927|1.536685
Autres|Restaurant|ALBERT|83440931000010|SARL ANAMOU|16670953|[50.00218, 2.643423]|Restaurant|2022-11-30T01:00:00+01:00|80300|A améliorer|18 AV DU GENERAL LECLERC||50.00218|2.643423
Autres|Restaurant|BOULOGNE BILLANCOURT|81815636600010|LA SUBLIME PORTE|16613658|[48.825162, 2.235482]|Restaurant|2022-10-05T02:00:00+02:00|92100|A améliorer|48 QUAI GEORGES GORSE||48.825162|2.235482
Autres|Restaurant|MONTIGNY LE BRETONNEUX|83068734900027|ISTANBUL (JO SE)|16351562|[48.776724, 2.017895]|Restaurant|2022-02-25T01:00:00+01:00|78180|Très satisfaisant|11 AVENUE DES PRES||48.776724|2.017895
Autres|Restaurant|BREST|83121897900035|Restaurant O'Tacos (JS1 INVEST)|16469174|[48.415342, -4.468452]|Restaurant|2022-05-19T02:00:00+02:00|29200|Très satisfaisant|O'TACOS  195 RUE DE GOUESNOU||48.415342|-4.468452
Autres|Restaurant|BAGNERES DE BIGORRE|84017544200010|O2C RESTAURANT|16669075|[43.063745, 0.14942000000000003]|Restaurant|2022-11-25T01:00:00+01:00|65200|Très satisfaisant|20 PL DE STRASBOURG||43.063745|0.14942
Autres|Restaurant|CROISSY SUR SEINE|83187920000028|LA TRATTORIA LA NONNA|16563650|[48.878706, 2.142449]|Restaurant|2022-08-16T02:00:00+02:00|78290|A améliorer|1 AV DU GAL DE GAULLE||48.878706|2.142449
Autres|Restaurant|LEVALLOIS PERRET|82110544200015|FAMILIA|16592825|[48.895831, 2.276339]|Restaurant|2022-09-15T02:00:00+02:00|92300|A améliorer|17 RUE MARCEL CERDAN||48.895831|2.276339
Autres|Restaurant|OISEMONT|82246414500025|RESTAURANT TURQUOISE|16406390|[49.955412, 1.764392]|Restaurant|2022-03-31T02:00:00+02:00|80140|Satisfaisant|9 RUE DU GENERAL DE GAULLE||49.955412|1.764392
Autres|Restaurant|LES CLAYES SOUS BOIS|83365075700036|EAT SUSHI (RESTOCAT)|16422372|[48.829507, 1.981014]|Restaurant|2022-04-08T02:00:00+02:00|78340|Très satisfaisant|1 AV DU PRESIDENT KENNEDY||48.829507|1.981014
Autres|Restaurant|BOULOGNE SUR MER|83409090400014|NYALAM|16416505|[50.724542, 1.6048689999999999]|Restaurant|2022-03-29T02:00:00+02:00|62200|A améliorer|1 B RUE MONSIGNY||50.724542|1.604869
Autres|Restaurant|CERGY|84152456400025|HUNICK|16345654|[49.037696, 2.075986]|Restaurant|2022-02-21T01:00:00+01:00|95000|Satisfaisant|CTRE COMMERC 3 FONTAINES||49.037696|2.075986
Autres|Restaurant|MILLY LA FORET|82434504500010|LES COQS (LES COQS)|16626102|[48.40223, 2.470169]|Restaurant|2022-10-17T02:00:00+02:00|91490|Satisfaisant|24 PLACE DU MARCHE||48.40223|2.470169
Autres|Restaurant|ANTHY SUR LEMAN|84235276700011|BURGER KING (EURL FONTANELLES)|16363431|[46.352672, 6.439208]|Restaurant|2022-03-07T01:00:00+01:00|74200|Très satisfaisant|29 RTE DE LA CROISEE||46.352672|6.439208
Autres|Restaurant|CHATENAY MALABRY|83455128500010|YUZU|16604932|[48.762982, 2.277281]|Restaurant|2022-09-27T02:00:00+02:00|92290|Satisfaisant|159-163 159 AV DE LA DIVISION LECLERC||48.762982|2.277281
Autres|Restaurant|SAINT GERMAIN EN LAYE|84351395300011|ITALIE A ST GER|16646622|[48.89755, 2.094475]|Restaurant|2022-11-08T01:00:00+01:00|78100|Satisfaisant|LES FISTONS 20-22 20 PL CHARLES DE GAULLE||48.89755|2.094475
Autres|Restaurant|BREST|82814785000014|UN PAS DE PLUS|16493380|[48.386921, -4.490391]|Restaurant|2022-06-14T02:00:00+02:00|29200|Satisfaisant|GRINGO'S CAFE  14 RUE DE SIAM||48.386921|-4.490391
Autres|Restaurant|LE CHESNAY ROCQUENCOURT|83848543100012|NOURA (NOURA PARLY)|16477035|[48.828269, 2.115268]|Restaurant|2022-05-31T02:00:00+02:00|78150|Satisfaisant|372 CTRE COMMERCIAL PARLY II||48.828269|2.115268
Autres|Restaurant|BREUILLET|83897308900017|pizza familia (AML)|16684762|[48.571234, 2.176893]|Restaurant|2022-12-13T01:00:00+01:00|91650|Très satisfaisant|2 RUE DE LA MARE||48.571234|2.176893
Autres|Restaurant|COURBEVOIE|84928634900014|VIETNAM KITCHEN (YISHENGXIANG)|16356607|[48.893027, 2.252959]|Restaurant|2022-03-01T01:00:00+01:00|92400|A améliorer|10 RUE DE BEZONS||48.893027|2.252959
Autres|Restaurant|ANNECY|82860787900024|Brasserie Saint-Georges (T.C.L.D.)|16364300|[45.917871, 6.140408]|Restaurant|2022-03-02T01:00:00+01:00|74960|Satisfaisant|40 RTE DE FRANGY||45.917871|6.140408
Autres|Restaurant|CALAIS|84013060300011|J'ADORE (C.H.CALAIS)|16367814|[50.941774, 1.832961]|Restaurant|2022-03-10T01:00:00+01:00|62100|A améliorer|CHE VERT||50.941774|1.832961
Autres|Restaurant|LYON 2E ARRONDISSEMENT|84981227600020|BIG LOVE|16462683|[45.762099, 4.835339]|Restaurant|2022-04-05T02:00:00+02:00|69002|Très satisfaisant|LES INFIDELES  1 RUE FERRANDIERE||45.762099|4.835339
Autres|Restaurant|CLERMONT FERRAND|82902504800010|Les mécaniciens (ORSO LES MECANICIENS)|16484951|[45.810741, 3.109571]|Restaurant|2022-06-08T02:00:00+02:00|63100|Très satisfaisant|198 B BD ETIENNE CLEMENTEL||45.810741|3.109571
Autres|Restaurant|MORLAIX|84074080700010|Restaurant MORD L'EXPRESS (YAKA)|16555116|[48.577005, -3.8253459999999997]|Restaurant|2022-08-09T02:00:00+02:00|29600|Satisfaisant|MORD L'EXPRESS  12 PL DES JACOBINS||48.577005|-3.825346
Autres|Restaurant|SEVRES|84086280900018|MIAMI'S (LE PRESTIGE SARL)|16346935|[48.822022, 2.2059]|Restaurant|2022-02-22T01:00:00+01:00|92310|Satisfaisant|134 GRANDE RUE||48.822022|2.2059
Autres|Restaurant|BOULOGNE SUR MER|85193480200014|BOLLYWOOD LOUNGE|16394439|[50.725919, 1.615383]|Restaurant|2022-03-24T01:00:00+01:00|62200|Satisfaisant|2 RUE DU CHATEAU||50.725919|1.615383
Autres|Restaurant|CROZON|84094151200013|ASMIN KEBAB (ALTUNTAS TEKIN)|16501513|[48.246208, -4.4923]|Restaurant|2022-06-21T02:00:00+02:00|29160|Très satisfaisant|44 RUE ALSACE LORRAINE||48.246208|-4.4923
Autres|Restaurant|SAINT GERMAIN EN LAYE|84125514400013|Signature Burger (CSCG RESTAURATION)|16527046|[48.89896, 2.0887729999999998]|Restaurant|2022-07-12T02:00:00+02:00|78100|A améliorer|31 Rue de Poissy||48.89896|2.088773
Autres|Restaurant|ANDRESY|87852650800014|LE CROUSTY|16661348|[48.990636, 2.058015]|Restaurant|2022-10-18T02:00:00+02:00|78570|Satisfaisant|55 AV DES ROBARESSES||48.990636|2.058015
Autres|Restaurant|AIRE SUR LA LYS|84758191500018|LA CASA|16359451|[50.639194, 2.394777]|Restaurant|2022-03-03T01:00:00+01:00|62120|A améliorer|1 PL NOTRE DAME||50.639194|2.394777
Autres|Restaurant|LENS|84931208700018|CHEZ HMIDA|16395509|[50.441408, 2.806295]|Restaurant|2022-03-03T01:00:00+01:00|62300|A améliorer|320 RTE DE BETHUNE||50.441408|2.806295
Autres|Restaurant|ATHIS MONS|83233108600013|CASA FRANCO|16500718|[48.704356, 2.371553]|Restaurant|2022-06-22T02:00:00+02:00|91200|Satisfaisant|AVENUE FRANCOIS MITTERRAND||48.704356|2.371553
Autres|Restaurant|ABBEVILLE|83240062600012|ERLIWAN|16649341|[50.115072, 1.826862]|Restaurant|2022-11-07T01:00:00+01:00|80100|Satisfaisant|3 RUE JEAN MENNESSON||50.115072|1.826862
Autres|Restaurant|NANTERRE|84957080900012|le cèdre du liban (SAINT MARC)|16500049|[48.894757, 2.227028]|Restaurant|2022-06-17T02:00:00+02:00|92000|A améliorer|34 BD DE PESARO||48.894757|2.227028
Autres|Restaurant|AMIENS|83291624100017|BREAK|16610937|[49.895468, 2.296715]|Restaurant|2022-09-27T02:00:00+02:00|80000|Satisfaisant|5 RUE DES CHAUDRONNIERS||49.895468|2.296715
Autres|Restaurant|LES ULIS|84998129500017|O P'TIT RESTO (O P'TIT RESTO)|16464503|[48.68577, 2.204221]|Restaurant|2022-05-17T02:00:00+02:00|91940|A améliorer|1 RUE DE MADAGASCAR||48.68577|2.204221
Autres|Restaurant|VIARMES|87995897300015|URBAN BURGER|16341400|[49.131323, 2.370859]|Restaurant|2022-02-16T01:00:00+01:00|95270|Satisfaisant|19 DE ROYAUMONT||49.131323|2.370859
Autres|Restaurant|CLERMONT FERRAND|85002095900019|LE 62 (DMVU)|16654861|[45.780816, 3.077406]|Restaurant|2022-11-18T01:00:00+01:00|63000|A améliorer|62 RUE FONTGIEVE||45.780816|3.077406
Autres|Restaurant|ANTONY|85003282200015|QUYEN-CHI|16666866|[48.748447, 2.3040760000000002]|Restaurant|2022-11-30T01:00:00+01:00|92160|Satisfaisant|55 AV DIVISION LECLERC||48.748447|2.304076
Autres|Restaurant|BREST|88052417800014|Restaurant PITAYA (SL THAI)|16406824|[48.393931, -4.480475]|Restaurant|2022-04-05T02:00:00+02:00|29200|Très satisfaisant|82 RUE JEAN JAURES||48.393931|-4.480475
Autres|Restaurant|MONTIGNY LE BRETONNEUX|85018284100013|WOK GRILL (H.M)|16393094|[48.798791, 2.045385]|Restaurant|2022-03-15T01:00:00+01:00|78180|A améliorer|21 AV VOLTA||48.798791|2.045385
Autres|Restaurant|BOIS COLOMBES|88068272900012|BENETT CAFE (SAS LE SHAKESPEARE)|16341431|[48.919876, 2.279714]|Restaurant|2022-02-16T01:00:00+01:00|92270|A améliorer|203 AV D ARGENTEUIL||48.919876|2.279714
Autres|Restaurant|ANNECY|85029675700014|Indian Kebab (SARL EHAM)|16583377|[45.901901, 6.123096]|Restaurant|2022-09-08T02:00:00+02:00|74000|Satisfaisant|3 RUE SOMMEILLER||45.901901|6.123096
Autres|Restaurant|MALAKOFF|85067569500017|O'BIFOOD 92|16486531|[48.813707, 2.2788589999999997]|Restaurant|2022-06-09T02:00:00+02:00|92240|A améliorer|13 BD DU COL FABIEN||48.813707|2.278859
Autres|Restaurant|CONFLANS SAINTE HONORINE|84019440100013|RESHAEEL|16547249|[49.011995, 2.092771]|Restaurant|2022-08-02T02:00:00+02:00|78700|A améliorer|273 AV CARNOT||49.011995|2.092771
Autres|Restaurant|SAINT MANDE|85072978100011|LIN'S SHOP|16506465|[48.842407, 2.417598]|Restaurant|2022-06-28T02:00:00+02:00|94160|Très satisfaisant|48 AV DU GENERAL DE GAULLE||48.842407|2.417598
Autres|Restaurant|MALAKOFF|88177174500018|WANNA|16441558|[48.821761, 2.302295]|Restaurant|2022-04-26T02:00:00+02:00|92240|A améliorer|16 RUE RAYMOND FASSIN||48.821761|2.302295
Autres|Restaurant|MARCOUSSIS|84021963800011|LA SPATULE|16377550|[48.664666, 2.21026]|Restaurant|2022-03-18T01:00:00+01:00|91460|Satisfaisant|13 RUE ANGIBOUST||48.664666|2.21026
Autres|Restaurant|LEVALLOIS PERRET|85095469400012|LE BAZAR (LE BAZAR)|16493993|[48.89751, 2.282699]|Restaurant|2022-06-15T02:00:00+02:00|92300|A améliorer|25 AV DE L EUROPE||48.89751|2.282699
Autres|Restaurant|CLERMONT FERRAND|84040456000012|NANAZCA (NANAZCA)|16653294|[45.776084, 3.085879]|Restaurant|2022-11-17T01:00:00+01:00|63000|Très satisfaisant|21 RUE SAINT ESPRIT||45.776084|3.085879
Autres|Restaurant|ORSAY|85110228500018|CHURRASQUEIRA DE MONDETOUR|16406967|[48.683389, 2.183211]|Restaurant|2022-04-05T02:00:00+02:00|91400|Satisfaisant|40 BD DE MONDETOUR||48.683389|2.183211
Autres|Restaurant|BOULOGNE BILLANCOURT|88274359400021|EL CAFETAL|16703526|[48.826092, 2.247646]|Restaurant|2023-01-13T01:00:00+01:00|92100|Satisfaisant|274 BD JEAN JAURES||48.826092|2.247646
Autres|Restaurant|PLABENNEC|84135242000019|Restaurant (SAS CASA PIZZAS)|16356466|[48.5011, -4.426225]|Restaurant|2022-03-01T01:00:00+01:00|29860|Très satisfaisant|15 SQ PIERRE CORNEILLE||48.5011|-4.426225
Autres|Restaurant|BIEVRES|85179601100027|FELI (GSAF)|16459753|[48.754981, 2.214944]|Restaurant|2022-05-10T02:00:00+02:00|91570|Satisfaisant|1 RUE DE PARIS||48.754981|2.214944
Autres|Restaurant|BREST|88343074600023|Restaurant Le Garde Manger (PANDORA)|16493362|[48.386963, -4.488579]|Restaurant|2022-06-14T02:00:00+02:00|29200|Très satisfaisant|32 RUE JEAN MACE||48.386963|-4.488579
Autres|Restaurant|CONFLANS SAINTE HONORINE|84149977500010|HANGING TIME|16546151|[48.992394, 2.115226]|Restaurant|2022-07-28T02:00:00+02:00|78700|Satisfaisant|38 QU DE GAILLON||48.992394|2.115226
Autres|Restaurant|BREST|85245339800012|Restaurant (LE DEPANNEUR)|16501553|[48.396404, -4.478253]|Restaurant|2022-06-22T02:00:00+02:00|29200|Très satisfaisant|LE DEPANNEUR  14 RUE DURET||48.396404|-4.478253
Autres|Restaurant|COLOMBES|88384933300025|FIVE PIZZA ORIGINAL (JMCOLOMBES)|16450975|[48.923831, 2.257437]|Restaurant|2022-05-04T02:00:00+02:00|92700|Satisfaisant|18 RUE SAINT DENIS||48.923831|2.257437
Autres|Restaurant|LISSES|84153297100014|SHAO (SHAO LISSES)|16497857|[48.593026, 2.437421]|Restaurant|2022-06-20T02:00:00+02:00|91090|Satisfaisant|RUE DE LA CLOSERIE||48.593026|2.437421
Autres|Restaurant|MAUREPAS|85259011600012|CHICK' TACOS (2MN RESTAURATION)|16436536|[48.761304, 1.942845]|Restaurant|2022-04-04T02:00:00+02:00|78310|Satisfaisant|3 ALL DU BOURBONNAIS||48.761304|1.942845
Autres|Restaurant|LANDIVISIAU|84157000500022|LA PAUSE STEAK|16613220|[48.508207, -4.071264]|Restaurant|2022-10-04T02:00:00+02:00|29400|Très satisfaisant|16 RUE SAINT GUENAL||48.508207|-4.071264
Autres|Restaurant|RAMBOUILLET|85358518000013|LA MAISON BLANCHE|16616891|[48.644924, 1.820027]|Restaurant|2022-09-21T02:00:00+02:00|78120|A améliorer|9 PL MARIE ROUX||48.644924|1.820027
Autres|Restaurant|LIMOURS|88843887600011|LE SABOT ROUGE|16368695|[48.645435, 2.076326]|Restaurant|2022-03-11T01:00:00+01:00|91470|Très satisfaisant|7 RUE DU COUVENT||48.645435|2.076326
Autres|Restaurant|PUBLIER|88861298300021|GREEN2GREEN (GREEN2GREEN PUBLIER)|16702613|[46.390632, 6.52164]|Restaurant|2023-01-05T01:00:00+01:00|74500|Très satisfaisant|RUE DE LA DENT D OCHE||46.390632|6.52164
Autres|Restaurant|CHEVREUSE|88164669900028|LA ROSE ROUGE|16445920|[48.707688, 2.044105]|Restaurant|2022-04-21T02:00:00+02:00|78460|A améliorer|2 RUE DE LA DIVISION LECLERC||48.707688|2.044105
Autres|Restaurant|AMIENS|88304434900016|L'EDEN BURGER|16368492|[49.893052, 2.294782]|Restaurant|2022-03-11T01:00:00+01:00|80000|Satisfaisant|4 RUE DE BEAUVAIS||49.893052|2.294782
Autres|Restaurant|LES MUREAUX|88927642400013|CAFE MIRACLE|16345107|[48.993592, 1.910204]|Restaurant|2022-02-17T01:00:00+01:00|78130|A améliorer|76 RUE PAUL DOUMER||48.993592|1.910204
Autres|Restaurant|VILLEBON SUR YVETTE|88379365500019|PAPA SANDWICHS|16363964|[48.687659, 2.205972]|Restaurant|2022-03-08T01:00:00+01:00|91140|A améliorer|11 AV DE LA BALTIQUE||48.687659|2.205972
Autres|Restaurant|MONTIGNY LE BRETONNEUX|88951317200011|AFRICA SWEET|16551534|[48.783134, 2.043367]|Restaurant|2022-07-22T02:00:00+02:00|78180|A améliorer|3 B PL GEORGES POMPIDOU||48.783134|2.043367
